,S-P Ratio,Self Connections,Conflicting Connections,Loss
1915,0.6709170937538147,0.0,0.125,0.028292585109971576
1916,0.22162100672721863,0.0,0.0625,0.01990756877595351
1917,0.2095804065465927,0.0,0.0625,0.027538656290086706
1918,0.41781559586524963,0.0,0.0625,0.017701187548952932
1919,0.03761165216565132,0.0,0.0625,0.028722696001288836
1920,0.05347635969519615,0.0,0.125,0.022272364941205013
1921,0.04339095205068588,0.0,0.1875,0.02502127160133149
1922,0.03265506029129028,0.0,0.0,0.026448814537359686
1923,0.12887907028198242,0.0,0.125,0.024682459159208192
1924,0.16209156811237335,0.0,0.0,0.018530920830462184
1925,0.49456241726875305,0.0,0.125,0.025326377735565512
1926,0.21571148931980133,0.0,0.0,0.027169072095678783
1927,0.6041712760925293,0.0,0.0,0.025368546292549088
1928,0.24645598232746124,0.0,0.125,0.02338076881065143
1929,0.6142511963844299,0.0,0.0,0.019215629137466356
1930,0.06902431696653366,0.0,0.0,0.027268711191065286
1931,0.20251062512397766,0.0,0.1875,0.022702407932490978
1932,0.10186067223548889,0.0,0.1875,0.026202382591657913
1933,0.04121549800038338,0.0,0.125,0.021759358540916547
1934,0.05398581176996231,0.0,0.25,0.02674476303773788
1935,0.04241928458213806,0.0,0.1875,0.019462293707780104
1936,0.07935631275177002,0.0,0.125,0.02193537748141963
1937,0.053950272500514984,0.0,0.0,0.030229458668099663
1938,0.36279717087745667,0.0,0.0,0.018153173030776775
1939,0.7460777759552002,0.0,0.0,0.02443296808194698
1940,0.1261409968137741,0.0,0.0,0.03386524038965299
1941,0.23370032012462616,0.0,0.125,0.021960685683733123
1942,0.29510533809661865,0.0,0.0,0.023748249915996028
1943,0.4672653377056122,0.0,0.0625,0.020902306325057823
1944,0.3144092559814453,0.0,0.0625,0.023453168544654214
1945,0.08605380356311798,0.0,0.0,0.022482860576215666
1946,0.0374562107026577,0.0,0.0625,0.027946233708865387
1947,0.04745883867144585,0.0,0.0625,0.025485517974401253
1948,0.04544961452484131,0.0,0.0,0.025349098336896764
1949,0.08198444545269012,0.0,0.125,0.021697507897708745
1950,0.1655263453722,0.0,0.0,0.02464704269609546
1951,0.7269812822341919,0.0,0.0,0.02480780124326819
1952,0.16171377897262573,0.0,0.125,0.02400959624032249
1953,0.07204687595367432,0.0,0.0,0.023702820201917503
1954,0.21688491106033325,0.0,0.0,0.02280048346916187
1955,0.14214745163917542,0.0,0.0,0.019061372379912293
1956,0.09273359924554825,0.0,0.0625,0.028670627009515018
1957,0.13616958260536194,0.0,0.0,0.021108497829458277
1958,0.09841367602348328,0.0,0.125,0.024029372019462987
1959,0.09927034378051758,0.0,0.125,0.02503810174945271
1960,0.09731364995241165,0.0,0.125,0.0247835825575591
1961,0.15508337318897247,0.0,0.0,0.02105378202096782
1962,0.161683589220047,0.0,0.0,0.023233036496913936
1963,0.2898644804954529,0.0,0.125,0.025858851368008893
1964,0.2100750207901001,0.0,0.0,0.022348119875839567
1965,0.22244414687156677,0.0,0.0,0.020883072622179207
1966,0.10082241147756577,0.0,0.0,0.02465777992670272
1967,0.09554607421159744,0.0,0.1875,0.026686119933442606
1968,0.05754224956035614,0.0,0.0625,0.03022346705243292
1969,0.25086379051208496,0.0,0.0,0.02379786424204322
1970,0.15647906064987183,0.0,0.0,0.02344241504628846
1971,0.316238135099411,0.0,0.0,0.022994432194599054
1972,0.2111222892999649,0.0,0.0,0.025597980258161502
1973,0.3137097954750061,0.0,0.125,0.01885646143987587
1974,0.11309003829956055,0.0,0.0625,0.026653955456552064
1975,0.06565387547016144,0.0,0.0625,0.026564306524646968
1976,0.20280376076698303,0.0,0.0,0.023183228569083995
1977,0.4552402198314667,0.0,0.0625,0.01757739488449144
1978,0.10054288804531097,0.0,0.0625,0.023997600277492256
1979,0.14828164875507355,0.0,0.125,0.026558197517251296
1980,0.23845143616199493,0.0,0.0625,0.016209340881897995
1981,0.04620601609349251,0.0,0.0,0.02677649062728946
1982,0.07559834420681,0.0,0.1875,0.022691379358466015
1983,0.1258821189403534,0.0,0.125,0.03287195371707795
1984,0.16975140571594238,0.0,0.0625,0.02813524824450676
1985,0.10714253783226013,0.0,0.0625,0.01888875970875362
1986,0.6852944493293762,0.0,0.0,0.023424114143697647
1987,0.06531175225973129,0.0,0.0,0.025253755286172318
1988,0.26492610573768616,0.0,0.0,0.02288707214608988
1989,0.19380201399326324,0.0,0.0,0.025639935029147146
1990,0.1305045634508133,0.0,0.0625,0.02049829575702199
1991,0.03700637072324753,0.0,0.1875,0.023558371834163375
1992,0.0660182386636734,0.0,0.125,0.02653936672109602
1993,0.1357114315032959,0.0,0.0,0.024316156434178268
1994,0.2989121079444885,0.0,0.125,0.024619435312723176
1995,0.12209311872720718,0.0,0.0625,0.024187745818415988
1996,0.17059208452701569,0.0,0.0,0.020393067449373952
1997,0.14773058891296387,0.0,0.0,0.0175122297838556
1998,0.13014543056488037,0.0,0.0,0.03323682226055857
1999,0.09926250576972961,0.0,0.0,0.01876127198628699
2000,0.2379884570837021,0.0,0.0625,0.017756576042256708
2001,0.11904072016477585,0.0,0.125,0.02293304694166829
2002,0.13391804695129395,0.0,0.0,0.025920649592714933
2003,0.07146581262350082,0.0,0.0625,0.02670486009161814
